image_id,path,label,generator,real_source,width,height,format,bytes,bpp,qtable_mean,min_side,aspect,is_png,is_square,is_pow2_side
aigc_346,data/aigc_stage_a/real/000346.jpg,0,real,aigc_benchmark_real,640,426,jpeg,50591,1.4844776995305164,36.234375,426,1.5023474178403755,0,0,0
aigc_348,data/aigc_stage_a/real/000348.jpg,0,real,aigc_benchmark_real,256,256,jpeg,12823,1.5653076171875,36.234375,256,1.0,0,1,1
aigc_350,data/aigc_stage_a/real/000350.jpg,0,real,aigc_benchmark_real,375,500,jpeg,9318,0.397568,36.234375,375,0.75,0,0,0
aigc_352,data/aigc_stage_a/real/000352.jpg,0,real,aigc_benchmark_real,375,500,jpeg,44067,1.880192,36.234375,375,0.75,0,0,0
aigc_354,data/aigc_stage_a/real/000354.jpg,0,real,aigc_benchmark_real,256,256,jpeg,11016,1.3447265625,36.234375,256,1.0,0,1,1
aigc_356,data/aigc_stage_a/real/000356.jpg,0,real,aigc_benchmark_real,500,375,jpeg,27749,1.1839573333333333,36.234375,375,1.3333333333333333,0,0,0
aigc_358,data/aigc_stage_a/real/000358.jpg,0,real,aigc_benchmark_real,332,500,jpeg,31012,1.49455421686747,36.234375,332,0.664,0,0,0
aigc_360,data/aigc_stage_a/real/000360.jpg,0,real,aigc_benchmark_real,640,563,jpeg,60964,1.3535523978685613,36.234375,563,1.1367673179396092,0,0,0
aigc_362,data/aigc_stage_a/real/000362.jpg,0,real,aigc_benchmark_real,256,256,jpeg,9362,1.142822265625,36.234375,256,1.0,0,1,1
aigc_364,data/aigc_stage_a/real/000364.jpg,0,real,aigc_benchmark_real,256,256,jpeg,12118,1.479248046875,36.234375,256,1.0,0,1,1
aigc_366,data/aigc_stage_a/real/000366.jpg,0,real,aigc_benchmark_real,256,256,jpeg,8972,1.09521484375,36.234375,256,1.0,0,1,1
aigc_368,data/aigc_stage_a/real/000368.jpg,0,real,aigc_benchmark_real,500,375,jpeg,29576,1.2619093333333333,36.234375,375,1.3333333333333333,0,0,0
aigc_370,data/aigc_stage_a/real/000370.jpg,0,real,aigc_benchmark_real,1024,1024,jpeg,113792,0.8681640625,36.234375,1024,1.0,0,1,1
aigc_372,data/aigc_stage_a/real/000372.jpg,0,real,aigc_benchmark_real,500,333,jpeg,25624,1.2311831831831832,36.234375,333,1.5015015015015014,0,0,0
aigc_374,data/aigc_stage_a/real/000374.jpg,0,real,aigc_benchmark_real,500,429,jpeg,88171,3.2884289044289043,36.234375,429,1.1655011655011656,0,0,0
aigc_376,data/aigc_stage_a/real/000376.jpg,0,real,aigc_benchmark_real,256,256,jpeg,9405,1.1480712890625,36.234375,256,1.0,0,1,1
aigc_378,data/aigc_stage_a/real/000378.jpg,0,real,aigc_benchmark_real,256,256,jpeg,22367,2.7303466796875,36.234375,256,1.0,0,1,1
aigc_380,data/aigc_stage_a/real/000380.jpg,0,real,aigc_benchmark_real,500,358,jpeg,56864,2.54140782122905,36.234375,358,1.3966480446927374,0,0,0
aigc_382,data/aigc_stage_a/real/000382.jpg,0,real,aigc_benchmark_real,256,256,jpeg,13658,1.667236328125,36.234375,256,1.0,0,1,1
aigc_384,data/aigc_stage_a/real/000384.jpg,0,real,aigc_benchmark_real,500,384,jpeg,30288,1.262,36.234375,384,1.3020833333333333,0,0,0
aigc_386,data/aigc_stage_a/real/000386.jpg,0,real,aigc_benchmark_real,360,296,jpeg,21996,1.6513513513513514,36.234375,296,1.2162162162162162,0,0,0
aigc_388,data/aigc_stage_a/real/000388.jpg,0,real,aigc_benchmark_real,256,256,jpeg,10631,1.2977294921875,36.234375,256,1.0,0,1,1
aigc_390,data/aigc_stage_a/real/000390.jpg,0,real,aigc_benchmark_real,500,333,jpeg,67631,3.2495375375375377,36.234375,333,1.5015015015015014,0,0,0
aigc_392,data/aigc_stage_a/real/000392.jpg,0,real,aigc_benchmark_real,470,500,jpeg,47176,1.6059914893617022,36.234375,470,0.94,0,0,0
aigc_394,data/aigc_stage_a/real/000394.jpg,0,real,aigc_benchmark_real,640,360,jpeg,89815,3.118576388888889,36.234375,360,1.7777777777777777,0,0,0
aigc_396,data/aigc_stage_a/real/000396.jpg,0,real,aigc_benchmark_real,256,256,jpeg,8736,1.06640625,36.234375,256,1.0,0,1,1
aigc_398,data/aigc_stage_a/real/000398.jpg,0,real,aigc_benchmark_real,256,256,jpeg,14558,1.777099609375,36.234375,256,1.0,0,1,1
aigc_1,data/aigc_stage_a/ADM/000001.png,1,ADM,,256,256,png,175554,21.429931640625,,256,1.0,1,1,1
aigc_3,data/aigc_stage_a/BigGAN/000003.jpg,1,BigGAN,,256,256,jpeg,21324,2.60302734375,36.234375,256,1.0,0,1,1
aigc_7,data/aigc_stage_a/DALLE2/000007.jpg,1,DALLE2,,256,256,jpeg,18859,2.3021240234375,36.234375,256,1.0,0,1,1
aigc_11,data/aigc_stage_a/GLIDE/000011.jpg,1,GLIDE,,256,256,jpeg,6468,0.78955078125,36.234375,256,1.0,0,1,1
aigc_13,data/aigc_stage_a/Midjourney/000013.jpg,1,Midjourney,,1024,1024,jpeg,76216,0.58148193359375,36.234375,1024,1.0,0,1,1
aigc_17,data/aigc_stage_a/SD14/000017.jpg,1,SD14,,512,512,jpeg,28691,0.875579833984375,36.234375,512,1.0,0,1,1
aigc_21,data/aigc_stage_a/SDXL/000021.jpg,1,SDXL,,1024,1024,jpeg,186852,1.425567626953125,36.234375,1024,1.0,0,1,1
aigc_29,data/aigc_stage_a/VQDM/000029.jpg,1,VQDM,,256,256,jpeg,16299,1.9896240234375,36.234375,256,1.0,0,1,1
aigc_35,data/aigc_stage_a/ADM/000035.png,1,ADM,,256,256,png,184643,22.5394287109375,,256,1.0,1,1,1
aigc_37,data/aigc_stage_a/BigGAN/000037.jpg,1,BigGAN,,256,256,jpeg,14225,1.7364501953125,36.234375,256,1.0,0,1,1
aigc_41,data/aigc_stage_a/DALLE2/000041.jpg,1,DALLE2,,256,256,jpeg,5701,0.6959228515625,36.234375,256,1.0,0,1,1
aigc_45,data/aigc_stage_a/GLIDE/000045.jpg,1,GLIDE,,256,256,jpeg,9548,1.16552734375,36.234375,256,1.0,0,1,1
aigc_47,data/aigc_stage_a/Midjourney/000047.jpg,1,Midjourney,,1024,1024,jpeg,94211,0.7187728881835938,36.234375,1024,1.0,0,1,1
aigc_51,data/aigc_stage_a/SD14/000051.jpg,1,SD14,,512,512,jpeg,34281,1.046173095703125,36.234375,512,1.0,0,1,1
aigc_55,data/aigc_stage_a/SDXL/000055.jpg,1,SDXL,,1024,1024,jpeg,191092,1.457916259765625,36.234375,1024,1.0,0,1,1
aigc_63,data/aigc_stage_a/VQDM/000063.jpg,1,VQDM,,256,256,jpeg,18392,2.2451171875,36.234375,256,1.0,0,1,1
aigc_69,data/aigc_stage_a/ADM/000069.png,1,ADM,,256,256,png,130867,15.9749755859375,,256,1.0,1,1,1
aigc_71,data/aigc_stage_a/BigGAN/000071.jpg,1,BigGAN,,256,256,jpeg,9850,1.202392578125,36.234375,256,1.0,0,1,1
aigc_75,data/aigc_stage_a/DALLE2/000075.jpg,1,DALLE2,,256,256,jpeg,11505,1.4044189453125,36.234375,256,1.0,0,1,1
aigc_79,data/aigc_stage_a/GLIDE/000079.jpg,1,GLIDE,,256,256,jpeg,9019,1.1009521484375,36.234375,256,1.0,0,1,1
aigc_81,data/aigc_stage_a/Midjourney/000081.jpg,1,Midjourney,,1024,1024,jpeg,104503,0.7972946166992188,36.234375,1024,1.0,0,1,1
aigc_85,data/aigc_stage_a/SD14/000085.jpg,1,SD14,,512,512,jpeg,52272,1.59521484375,36.234375,512,1.0,0,1,1
aigc_89,data/aigc_stage_a/SDXL/000089.jpg,1,SDXL,,1024,1024,jpeg,105600,0.8056640625,36.234375,1024,1.0,0,1,1
aigc_97,data/aigc_stage_a/VQDM/000097.jpg,1,VQDM,,256,256,jpeg,15217,1.8575439453125,36.234375,256,1.0,0,1,1
aigc_103,data/aigc_stage_a/ADM/000103.png,1,ADM,,256,256,png,144982,17.697998046875,,256,1.0,1,1,1
aigc_105,data/aigc_stage_a/BigGAN/000105.jpg,1,BigGAN,,256,256,jpeg,15006,1.831787109375,36.234375,256,1.0,0,1,1
aigc_109,data/aigc_stage_a/DALLE2/000109.jpg,1,DALLE2,,256,256,jpeg,7117,0.8687744140625,36.234375,256,1.0,0,1,1
aigc_113,data/aigc_stage_a/GLIDE/000113.jpg,1,GLIDE,,256,256,jpeg,9402,1.147705078125,36.234375,256,1.0,0,1,1
aigc_115,data/aigc_stage_a/Midjourney/000115.jpg,1,Midjourney,,1024,1024,jpeg,156465,1.1937332153320312,36.234375,1024,1.0,0,1,1
aigc_119,data/aigc_stage_a/SD14/000119.jpg,1,SD14,,512,512,jpeg,21198,0.64691162109375,36.234375,512,1.0,0,1,1
aigc_123,data/aigc_stage_a/SDXL/000123.jpg,1,SDXL,,1024,1024,jpeg,112919,0.8615036010742188,36.234375,1024,1.0,0,1,1
aigc_131,data/aigc_stage_a/VQDM/000131.jpg,1,VQDM,,256,256,jpeg,9552,1.166015625,36.234375,256,1.0,0,1,1
aigc_137,data/aigc_stage_a/ADM/000137.png,1,ADM,,256,256,png,112355,13.7152099609375,,256,1.0,1,1,1
aigc_139,data/aigc_stage_a/BigGAN/000139.jpg,1,BigGAN,,256,256,jpeg,5987,0.7308349609375,36.234375,256,1.0,0,1,1
aigc_143,data/aigc_stage_a/DALLE2/000143.jpg,1,DALLE2,,256,256,jpeg,8102,0.989013671875,36.234375,256,1.0,0,1,1
aigc_147,data/aigc_stage_a/GLIDE/000147.jpg,1,GLIDE,,256,256,jpeg,8918,1.088623046875,36.234375,256,1.0,0,1,1
aigc_149,data/aigc_stage_a/Midjourney/000149.jpg,1,Midjourney,,1024,1024,jpeg,130320,0.9942626953125,36.234375,1024,1.0,0,1,1
aigc_153,data/aigc_stage_a/SD14/000153.jpg,1,SD14,,512,512,jpeg,55988,1.7086181640625,36.234375,512,1.0,0,1,1
aigc_157,data/aigc_stage_a/SDXL/000157.jpg,1,SDXL,,1024,1024,jpeg,83144,0.63433837890625,36.234375,1024,1.0,0,1,1
aigc_165,data/aigc_stage_a/VQDM/000165.jpg,1,VQDM,,256,256,jpeg,12152,1.4833984375,36.234375,256,1.0,0,1,1
aigc_171,data/aigc_stage_a/ADM/000171.png,1,ADM,,256,256,png,179584,21.921875,,256,1.0,1,1,1
aigc_173,data/aigc_stage_a/BigGAN/000173.jpg,1,BigGAN,,256,256,jpeg,13678,1.669677734375,36.234375,256,1.0,0,1,1
aigc_177,data/aigc_stage_a/DALLE2/000177.jpg,1,DALLE2,,256,256,jpeg,5412,0.66064453125,36.234375,256,1.0,0,1,1
aigc_181,data/aigc_stage_a/GLIDE/000181.jpg,1,GLIDE,,256,256,jpeg,9252,1.12939453125,36.234375,256,1.0,0,1,1
aigc_183,data/aigc_stage_a/Midjourney/000183.jpg,1,Midjourney,,1024,1024,jpeg,69726,0.5319671630859375,36.234375,1024,1.0,0,1,1
aigc_187,data/aigc_stage_a/SD14/000187.jpg,1,SD14,,512,512,jpeg,39214,1.19671630859375,36.234375,512,1.0,0,1,1
aigc_191,data/aigc_stage_a/SDXL/000191.jpg,1,SDXL,,1024,1024,jpeg,159280,1.2152099609375,36.234375,1024,1.0,0,1,1
aigc_199,data/aigc_stage_a/VQDM/000199.jpg,1,VQDM,,256,256,jpeg,14408,1.7587890625,36.234375,256,1.0,0,1,1
aigc_205,data/aigc_stage_a/ADM/000205.png,1,ADM,,256,256,png,126968,15.4990234375,,256,1.0,1,1,1
aigc_207,data/aigc_stage_a/BigGAN/000207.jpg,1,BigGAN,,256,256,jpeg,7753,0.9464111328125,36.234375,256,1.0,0,1,1
aigc_211,data/aigc_stage_a/DALLE2/000211.jpg,1,DALLE2,,256,256,jpeg,10238,1.249755859375,36.234375,256,1.0,0,1,1
aigc_215,data/aigc_stage_a/GLIDE/000215.jpg,1,GLIDE,,256,256,jpeg,5801,0.7081298828125,36.234375,256,1.0,0,1,1
aigc_217,data/aigc_stage_a/Midjourney/000217.jpg,1,Midjourney,,1024,1024,jpeg,106836,0.815093994140625,36.234375,1024,1.0,0,1,1
aigc_221,data/aigc_stage_a/SD14/000221.jpg,1,SD14,,512,512,jpeg,34316,1.0472412109375,36.234375,512,1.0,0,1,1
aigc_225,data/aigc_stage_a/SDXL/000225.jpg,1,SDXL,,1024,1024,jpeg,134722,1.0278472900390625,36.234375,1024,1.0,0,1,1
aigc_233,data/aigc_stage_a/VQDM/000233.jpg,1,VQDM,,256,256,jpeg,10531,1.2855224609375,36.234375,256,1.0,0,1,1
aigc_239,data/aigc_stage_a/ADM/000239.png,1,ADM,,256,256,png,133641,16.3135986328125,,256,1.0,1,1,1
aigc_241,data/aigc_stage_a/BigGAN/000241.jpg,1,BigGAN,,256,256,jpeg,16436,2.00634765625,36.234375,256,1.0,0,1,1
aigc_245,data/aigc_stage_a/DALLE2/000245.jpg,1,DALLE2,,256,256,jpeg,10365,1.2652587890625,36.234375,256,1.0,0,1,1
aigc_249,data/aigc_stage_a/GLIDE/000249.jpg,1,GLIDE,,256,256,jpeg,5473,0.6680908203125,36.234375,256,1.0,0,1,1
aigc_251,data/aigc_stage_a/Midjourney/000251.jpg,1,Midjourney,,1024,1024,jpeg,84421,0.6440811157226562,36.234375,1024,1.0,0,1,1
aigc_255,data/aigc_stage_a/SD14/000255.jpg,1,SD14,,512,512,jpeg,63416,1.935302734375,36.234375,512,1.0,0,1,1
aigc_259,data/aigc_stage_a/SDXL/000259.jpg,1,SDXL,,1024,1024,jpeg,139792,1.0665283203125,36.234375,1024,1.0,0,1,1
aigc_267,data/aigc_stage_a/VQDM/000267.jpg,1,VQDM,,256,256,jpeg,4114,0.502197265625,36.234375,256,1.0,0,1,1
aigc_273,data/aigc_stage_a/ADM/000273.png,1,ADM,,256,256,png,105145,12.8350830078125,,256,1.0,1,1,1
aigc_275,data/aigc_stage_a/BigGAN/000275.jpg,1,BigGAN,,256,256,jpeg,16410,2.003173828125,36.234375,256,1.0,0,1,1
aigc_279,data/aigc_stage_a/DALLE2/000279.jpg,1,DALLE2,,256,256,jpeg,14124,1.72412109375,36.234375,256,1.0,0,1,1
aigc_283,data/aigc_stage_a/GLIDE/000283.jpg,1,GLIDE,,256,256,jpeg,8494,1.036865234375,36.234375,256,1.0,0,1,1
aigc_285,data/aigc_stage_a/Midjourney/000285.jpg,1,Midjourney,,1024,1024,jpeg,148230,1.1309051513671875,36.234375,1024,1.0,0,1,1
aigc_289,data/aigc_stage_a/SD14/000289.jpg,1,SD14,,512,512,jpeg,76659,2.339447021484375,36.234375,512,1.0,0,1,1
aigc_293,data/aigc_stage_a/SDXL/000293.jpg,1,SDXL,,1024,1024,jpeg,103129,0.7868118286132812,36.234375,1024,1.0,0,1,1
aigc_301,data/aigc_stage_a/VQDM/000301.jpg,1,VQDM,,256,256,jpeg,4781,0.5836181640625,36.234375,256,1.0,0,1,1
aigc_307,data/aigc_stage_a/ADM/000307.png,1,ADM,,256,256,png,129003,15.7474365234375,,256,1.0,1,1,1
aigc_309,data/aigc_stage_a/BigGAN/000309.jpg,1,BigGAN,,256,256,jpeg,20080,2.451171875,36.234375,256,1.0,0,1,1
aigc_313,data/aigc_stage_a/DALLE2/000313.jpg,1,DALLE2,,256,256,jpeg,14303,1.7459716796875,36.234375,256,1.0,0,1,1
aigc_317,data/aigc_stage_a/GLIDE/000317.jpg,1,GLIDE,,256,256,jpeg,6151,0.7508544921875,36.234375,256,1.0,0,1,1
aigc_319,data/aigc_stage_a/Midjourney/000319.jpg,1,Midjourney,,1024,1024,jpeg,110668,0.844329833984375,36.234375,1024,1.0,0,1,1
aigc_323,data/aigc_stage_a/SD14/000323.jpg,1,SD14,,512,512,jpeg,38120,1.163330078125,36.234375,512,1.0,0,1,1
aigc_327,data/aigc_stage_a/SDXL/000327.jpg,1,SDXL,,1024,1024,jpeg,198688,1.515869140625,36.234375,1024,1.0,0,1,1
aigc_335,data/aigc_stage_a/VQDM/000335.jpg,1,VQDM,,256,256,jpeg,5347,0.6527099609375,36.234375,256,1.0,0,1,1
aigc_341,data/aigc_stage_a/ADM/000341.png,1,ADM,,256,256,png,145862,17.805419921875,,256,1.0,1,1,1
aigc_343,data/aigc_stage_a/BigGAN/000343.jpg,1,BigGAN,,256,256,jpeg,12290,1.500244140625,36.234375,256,1.0,0,1,1
aigc_347,data/aigc_stage_a/DALLE2/000347.jpg,1,DALLE2,,256,256,jpeg,10346,1.262939453125,36.234375,256,1.0,0,1,1
aigc_351,data/aigc_stage_a/GLIDE/000351.jpg,1,GLIDE,,256,256,jpeg,6397,0.7808837890625,36.234375,256,1.0,0,1,1
aigc_353,data/aigc_stage_a/Midjourney/000353.jpg,1,Midjourney,,1024,1024,jpeg,93027,0.7097396850585938,36.234375,1024,1.0,0,1,1
aigc_357,data/aigc_stage_a/SD14/000357.jpg,1,SD14,,512,512,jpeg,38178,1.16510009765625,36.234375,512,1.0,0,1,1
aigc_361,data/aigc_stage_a/SDXL/000361.jpg,1,SDXL,,1024,1024,jpeg,93817,0.7157669067382812,36.234375,1024,1.0,0,1,1
aigc_369,data/aigc_stage_a/VQDM/000369.jpg,1,VQDM,,256,256,jpeg,3761,0.4591064453125,36.234375,256,1.0,0,1,1
aigc_375,data/aigc_stage_a/ADM/000375.png,1,ADM,,256,256,png,165352,20.1845703125,,256,1.0,1,1,1
aigc_377,data/aigc_stage_a/BigGAN/000377.jpg,1,BigGAN,,256,256,jpeg,11663,1.4237060546875,36.234375,256,1.0,0,1,1
aigc_381,data/aigc_stage_a/DALLE2/000381.jpg,1,DALLE2,,256,256,jpeg,7763,0.9476318359375,36.234375,256,1.0,0,1,1
aigc_385,data/aigc_stage_a/GLIDE/000385.jpg,1,GLIDE,,256,256,jpeg,6514,0.795166015625,36.234375,256,1.0,0,1,1
aigc_387,data/aigc_stage_a/Midjourney/000387.jpg,1,Midjourney,,1024,1024,jpeg,85079,0.6491012573242188,36.234375,1024,1.0,0,1,1
aigc_391,data/aigc_stage_a/SD14/000391.jpg,1,SD14,,512,512,jpeg,18831,0.574676513671875,36.234375,512,1.0,0,1,1
aigc_395,data/aigc_stage_a/SDXL/000395.jpg,1,SDXL,,1024,1024,jpeg,246033,1.8770828247070312,36.234375,1024,1.0,0,1,1
aigc_403,data/aigc_stage_a/VQDM/000403.jpg,1,VQDM,,256,256,jpeg,10871,1.3270263671875,36.234375,256,1.0,0,1,1
aigc_409,data/aigc_stage_a/ADM/000409.png,1,ADM,,256,256,png,111134,13.566162109375,,256,1.0,1,1,1
aigc_411,data/aigc_stage_a/BigGAN/000411.jpg,1,BigGAN,,256,256,jpeg,4375,0.5340576171875,36.234375,256,1.0,0,1,1
aigc_415,data/aigc_stage_a/DALLE2/000415.jpg,1,DALLE2,,256,256,jpeg,14564,1.77783203125,36.234375,256,1.0,0,1,1
aigc_419,data/aigc_stage_a/GLIDE/000419.jpg,1,GLIDE,,256,256,jpeg,6407,0.7821044921875,36.234375,256,1.0,0,1,1
aigc_421,data/aigc_stage_a/Midjourney/000421.jpg,1,Midjourney,,1024,1024,jpeg,176689,1.3480300903320312,36.234375,1024,1.0,0,1,1
aigc_425,data/aigc_stage_a/SD14/000425.jpg,1,SD14,,512,512,jpeg,38035,1.160736083984375,36.234375,512,1.0,0,1,1
aigc_429,data/aigc_stage_a/SDXL/000429.jpg,1,SDXL,,1024,1024,jpeg,112291,0.8567123413085938,36.234375,1024,1.0,0,1,1
aigc_437,data/aigc_stage_a/VQDM/000437.jpg,1,VQDM,,256,256,jpeg,3582,0.437255859375,36.234375,256,1.0,0,1,1
aigc_443,data/aigc_stage_a/ADM/000443.png,1,ADM,,256,256,png,160427,19.5833740234375,,256,1.0,1,1,1
aigc_445,data/aigc_stage_a/BigGAN/000445.jpg,1,BigGAN,,256,256,jpeg,21392,2.611328125,36.234375,256,1.0,0,1,1
aigc_449,data/aigc_stage_a/DALLE2/000449.jpg,1,DALLE2,,256,256,jpeg,15586,1.902587890625,36.234375,256,1.0,0,1,1
aigc_453,data/aigc_stage_a/GLIDE/000453.jpg,1,GLIDE,,256,256,jpeg,4179,0.5101318359375,36.234375,256,1.0,0,1,1
aigc_455,data/aigc_stage_a/Midjourney/000455.jpg,1,Midjourney,,1024,1024,jpeg,131947,1.0066757202148438,36.234375,1024,1.0,0,1,1
aigc_459,data/aigc_stage_a/SD14/000459.jpg,1,SD14,,512,512,jpeg,25618,0.78179931640625,36.234375,512,1.0,0,1,1
aigc_463,data/aigc_stage_a/SDXL/000463.jpg,1,SDXL,,1024,1024,jpeg,104450,0.7968902587890625,36.234375,1024,1.0,0,1,1
aigc_471,data/aigc_stage_a/VQDM/000471.jpg,1,VQDM,,256,256,jpeg,4633,0.5655517578125,36.234375,256,1.0,0,1,1
aigc_477,data/aigc_stage_a/ADM/000477.png,1,ADM,,256,256,png,153692,18.76123046875,,256,1.0,1,1,1
aigc_479,data/aigc_stage_a/BigGAN/000479.jpg,1,BigGAN,,256,256,jpeg,11283,1.3773193359375,36.234375,256,1.0,0,1,1
aigc_483,data/aigc_stage_a/DALLE2/000483.jpg,1,DALLE2,,256,256,jpeg,14481,1.7677001953125,36.234375,256,1.0,0,1,1
aigc_487,data/aigc_stage_a/GLIDE/000487.jpg,1,GLIDE,,256,256,jpeg,4363,0.5325927734375,36.234375,256,1.0,0,1,1
aigc_489,data/aigc_stage_a/Midjourney/000489.jpg,1,Midjourney,,1024,1024,jpeg,90031,0.6868820190429688,36.234375,1024,1.0,0,1,1
aigc_493,data/aigc_stage_a/SD14/000493.jpg,1,SD14,,512,512,jpeg,29997,0.915435791015625,36.234375,512,1.0,0,1,1
aigc_497,data/aigc_stage_a/SDXL/000497.jpg,1,SDXL,,1024,1024,jpeg,159624,1.21783447265625,36.234375,1024,1.0,0,1,1
aigc_505,data/aigc_stage_a/VQDM/000505.jpg,1,VQDM,,256,256,jpeg,5037,0.6148681640625,36.234375,256,1.0,0,1,1
aigc_511,data/aigc_stage_a/ADM/000511.png,1,ADM,,256,256,png,135115,16.4935302734375,,256,1.0,1,1,1
aigc_513,data/aigc_stage_a/BigGAN/000513.jpg,1,BigGAN,,256,256,jpeg,7693,0.9390869140625,36.234375,256,1.0,0,1,1
aigc_517,data/aigc_stage_a/DALLE2/000517.jpg,1,DALLE2,,256,256,jpeg,7345,0.8966064453125,36.234375,256,1.0,0,1,1
aigc_521,data/aigc_stage_a/GLIDE/000521.jpg,1,GLIDE,,256,256,jpeg,5233,0.6387939453125,36.234375,256,1.0,0,1,1
aigc_523,data/aigc_stage_a/Midjourney/000523.jpg,1,Midjourney,,1024,1024,jpeg,114319,0.8721847534179688,36.234375,1024,1.0,0,1,1
aigc_527,data/aigc_stage_a/SD14/000527.jpg,1,SD14,,512,512,jpeg,41942,1.27996826171875,36.234375,512,1.0,0,1,1
aigc_531,data/aigc_stage_a/SDXL/000531.jpg,1,SDXL,,1024,1024,jpeg,229575,1.7515182495117188,36.234375,1024,1.0,0,1,1
aigc_539,data/aigc_stage_a/VQDM/000539.jpg,1,VQDM,,256,256,jpeg,6010,0.733642578125,36.234375,256,1.0,0,1,1
aigc_545,data/aigc_stage_a/ADM/000545.png,1,ADM,,256,256,png,139315,17.0062255859375,,256,1.0,1,1,1
aigc_547,data/aigc_stage_a/BigGAN/000547.jpg,1,BigGAN,,256,256,jpeg,17660,2.15576171875,36.234375,256,1.0,0,1,1
aigc_551,data/aigc_stage_a/DALLE2/000551.jpg,1,DALLE2,,256,256,jpeg,10174,1.241943359375,36.234375,256,1.0,0,1,1
aigc_555,data/aigc_stage_a/GLIDE/000555.jpg,1,GLIDE,,256,256,jpeg,4223,0.5155029296875,36.234375,256,1.0,0,1,1
aigc_557,data/aigc_stage_a/Midjourney/000557.jpg,1,Midjourney,,1024,1024,jpeg,140891,1.0749130249023438,36.234375,1024,1.0,0,1,1
aigc_561,data/aigc_stage_a/SD14/000561.jpg,1,SD14,,512,512,jpeg,36483,1.113372802734375,36.234375,512,1.0,0,1,1
aigc_565,data/aigc_stage_a/SDXL/000565.jpg,1,SDXL,,1024,1024,jpeg,83094,0.6339569091796875,36.234375,1024,1.0,0,1,1
aigc_573,data/aigc_stage_a/VQDM/000573.jpg,1,VQDM,,256,256,jpeg,5302,0.647216796875,36.234375,256,1.0,0,1,1
aigc_579,data/aigc_stage_a/ADM/000579.png,1,ADM,,256,256,png,147189,17.9674072265625,,256,1.0,1,1,1
aigc_581,data/aigc_stage_a/BigGAN/000581.jpg,1,BigGAN,,256,256,jpeg,7620,0.93017578125,36.234375,256,1.0,0,1,1
aigc_585,data/aigc_stage_a/DALLE2/000585.jpg,1,DALLE2,,256,256,jpeg,13685,1.6705322265625,36.234375,256,1.0,0,1,1
aigc_589,data/aigc_stage_a/GLIDE/000589.jpg,1,GLIDE,,256,256,jpeg,3998,0.488037109375,36.234375,256,1.0,0,1,1
aigc_591,data/aigc_stage_a/Midjourney/000591.jpg,1,Midjourney,,1024,1024,jpeg,131670,1.0045623779296875,36.234375,1024,1.0,0,1,1
aigc_595,data/aigc_stage_a/SD14/000595.jpg,1,SD14,,512,512,jpeg,38395,1.171722412109375,36.234375,512,1.0,0,1,1
aigc_599,data/aigc_stage_a/SDXL/000599.jpg,1,SDXL,,1024,1024,jpeg,147547,1.1256942749023438,36.234375,1024,1.0,0,1,1
aigc_607,data/aigc_stage_a/VQDM/000607.jpg,1,VQDM,,256,256,jpeg,12277,1.4986572265625,36.234375,256,1.0,0,1,1
aigc_613,data/aigc_stage_a/ADM/000613.png,1,ADM,,256,256,png,189731,23.1605224609375,,256,1.0,1,1,1
aigc_615,data/aigc_stage_a/BigGAN/000615.jpg,1,BigGAN,,256,256,jpeg,6844,0.83544921875,36.234375,256,1.0,0,1,1
aigc_619,data/aigc_stage_a/DALLE2/000619.jpg,1,DALLE2,,256,256,jpeg,10717,1.3082275390625,36.234375,256,1.0,0,1,1
aigc_623,data/aigc_stage_a/GLIDE/000623.jpg,1,GLIDE,,256,256,jpeg,4396,0.53662109375,36.234375,256,1.0,0,1,1
aigc_625,data/aigc_stage_a/Midjourney/000625.jpg,1,Midjourney,,1024,1024,jpeg,130352,0.9945068359375,36.234375,1024,1.0,0,1,1
aigc_629,data/aigc_stage_a/SD14/000629.jpg,1,SD14,,512,512,jpeg,36836,1.1241455078125,36.234375,512,1.0,0,1,1
aigc_633,data/aigc_stage_a/SDXL/000633.jpg,1,SDXL,,1024,1024,jpeg,100454,0.7664031982421875,36.234375,1024,1.0,0,1,1
aigc_641,data/aigc_stage_a/VQDM/000641.jpg,1,VQDM,,256,256,jpeg,4119,0.5028076171875,36.234375,256,1.0,0,1,1
aigc_647,data/aigc_stage_a/ADM/000647.png,1,ADM,,256,256,png,178250,21.759033203125,,256,1.0,1,1,1
aigc_649,data/aigc_stage_a/BigGAN/000649.jpg,1,BigGAN,,256,256,jpeg,11386,1.389892578125,36.234375,256,1.0,0,1,1
aigc_653,data/aigc_stage_a/DALLE2/000653.jpg,1,DALLE2,,256,256,jpeg,3594,0.438720703125,36.234375,256,1.0,0,1,1
aigc_657,data/aigc_stage_a/GLIDE/000657.jpg,1,GLIDE,,256,256,jpeg,4082,0.498291015625,36.234375,256,1.0,0,1,1
aigc_659,data/aigc_stage_a/Midjourney/000659.jpg,1,Midjourney,,1024,1024,jpeg,65789,0.5019302368164062,36.234375,1024,1.0,0,1,1
aigc_663,data/aigc_stage_a/SD14/000663.jpg,1,SD14,,512,512,jpeg,42323,1.291595458984375,36.234375,512,1.0,0,1,1
aigc_667,data/aigc_stage_a/SDXL/000667.jpg,1,SDXL,,1024,1024,jpeg,168629,1.2865371704101562,36.234375,1024,1.0,0,1,1
