generator,content_id,label,curvature_observed,curvature_predicted_from_vae,curvature_residual_vs_vae
pixart_dit,coco2014_COCO_val2014_000000249534,0,0.4058651460976169,0.36070906396617153,0.045156082131445396
pixart_dit,coco2014_COCO_val2014_000000078176,0,0.34597698740428984,0.34896930441373564,-0.0029923170094457996
pixart_dit,coco2014_COCO_val2014_000000371529,0,0.357461897729871,0.3628054179084794,-0.005343520178608396
pixart_dit,coco2014_COCO_val2014_000000389869,0,0.3921226996471367,0.38256341242190783,0.009559287225228863
pixart_dit,coco2014_COCO_val2014_000000074591,0,0.4048120266577138,0.3844106023481915,0.020401424309522298
pixart_dit,coco2014_COCO_val2014_000000468778,0,0.39628564580199516,0.3726811435007662,0.023604502301228958
pixart_dit,coco2014_COCO_val2014_000000218855,0,0.3709590992384939,0.3666003938338453,0.004358705404648611
pixart_dit,coco2014_COCO_val2014_000000556130,0,0.344277384836023,0.37384562842475866,-0.029568243588735665
pixart_dit,coco2014_COCO_val2014_000000040102,0,0.3757022273800722,0.4068440952768717,-0.031141867896799513
pixart_dit,coco2014_COCO_val2014_000000341118,0,0.3261183369979882,0.3243218719437905,0.0017964650541977267
pixart_dit,coco2014_COCO_val2014_000000228722,0,0.3803242481672052,0.3594473878649547,0.0208768603022505
pixart_dit,coco2014_COCO_val2014_000000579673,0,0.33363852679862316,0.34518508724932356,-0.011546560450700405
pixart_dit,coco2014_COCO_val2014_000000508167,0,0.3077490259906033,0.3129830695348904,-0.005234043544287137
pixart_dit,coco2014_COCO_val2014_000000377427,0,0.38598435026640054,0.37075405556224217,0.015230294704158376
pixart_dit,coco2014_COCO_val2014_000000293452,0,0.37444781446258923,0.3818369801154648,-0.007389165652875562
pixart_dit,coco2014_COCO_val2014_000000176606,0,0.381856726486423,0.38924650234968083,-0.007389775863257841
pixart_dit,coco2014_COCO_val2014_000000158250,0,0.3293024318627667,0.3590391897725592,-0.02973675790979252
pixart_dit,coco2014_COCO_val2014_000000194780,0,0.3778176050037016,0.34935316586337856,0.02846443914032304
pixart_dit,coco2014_COCO_val2014_000000389308,0,0.36643826217051234,0.35522073040350477,0.011217531767007571
pixart_dit,coco2014_COCO_val2014_000000172553,0,0.3147702659611481,0.35239794305837635,-0.03762767709722825
pixart_dit,coco2014_COCO_val2014_000000500316,0,0.3725785667391021,0.3875858992269917,-0.015007332487889602
pixart_dit,coco2014_COCO_val2014_000000438505,0,0.37367556472158703,0.35915620848740615,0.01451935623418088
pixart_dit,coco2014_COCO_val2014_000000079446,0,0.3255094800776438,0.33844265011559826,-0.012933170037954467
pixart_dit,coco2014_COCO_val2014_000000279806,0,0.3666340571516025,0.3413483361129549,0.025285721038647624
pixart_dit,coco2014_COCO_val2014_000000289714,0,0.31466073735131234,0.37429401126337825,-0.05963327391206591
pixart_dit,coco2014_COCO_val2014_000000092624,0,0.42712552194856623,0.407813839929258,0.01931168201930822
pixart_dit,coco2014_COCO_val2014_000000417339,0,0.4004428965233914,0.3699487951561319,0.030494101367259496
pixart_dit,coco2014_COCO_val2014_000000059532,0,0.40264966381672185,0.373884624648103,0.028765039168618833
pixart_dit,coco2014_COCO_val2014_000000262576,0,0.368236543858727,0.3521754452573698,0.016061098601357182
pixart_dit,coco2014_COCO_val2014_000000304305,0,0.3175363998667643,0.36613633980377025,-0.048599939937005954
pixart_dit,coco2014_COCO_val2014_000000068257,0,0.3488826066597188,0.36242910673292356,-0.013546500073204737
pixart_dit,coco2014_COCO_val2014_000000100510,0,0.39719806043576833,0.3535542081778212,0.04364385225794715
pixart_dit,coco2014_COCO_val2014_000000397628,0,0.3372080669996602,0.3534773507639807,-0.016269283764320464
pixart_dit,coco2014_COCO_val2014_000000328818,0,0.4224783279389924,0.3772730388482707,0.045205289090721745
pixart_dit,coco2014_COCO_val2014_000000025138,1,0.34052023262765696,0.3349139155114192,0.005606317116237769
pixart_dit,coco2014_COCO_val2014_000000040102,1,0.35513763824185707,0.36368403184478243,-0.008546393602925362
pixart_dit,coco2014_COCO_val2014_000000059532,1,0.3325242064725508,0.3472833530051563,-0.01475914653260546
pixart_dit,coco2014_COCO_val2014_000000061897,1,0.3740651191700381,0.35312268232535143,0.020942436844686663
pixart_dit,coco2014_COCO_val2014_000000064779,1,0.34494742335853107,0.34447158168966413,0.0004758416688669387
pixart_dit,coco2014_COCO_val2014_000000068005,1,0.34092042251845606,0.3499794920892937,-0.00905906957083763
pixart_dit,coco2014_COCO_val2014_000000068257,1,0.3318127010951769,0.3557250038707766,-0.023912302775599692
pixart_dit,coco2014_COCO_val2014_000000074591,1,0.36347641103635414,0.3627628291462029,0.0007135818901512492
pixart_dit,coco2014_COCO_val2014_000000078176,1,0.4045460610698652,0.3791746439255273,0.025371417144337882
pixart_dit,coco2014_COCO_val2014_000000079446,1,0.2995982833825045,0.33091816859358786,-0.031319885211083365
pixart_dit,coco2014_COCO_val2014_000000087581,1,0.3857982126715607,0.34955624887407916,0.03624196379748157
pixart_dit,coco2014_COCO_val2014_000000092624,1,0.3605934106825484,0.3788016617552469,-0.018208251072698467
pixart_dit,coco2014_COCO_val2014_000000097967,1,0.3048481910850018,0.3457613902145938,-0.040913199129592015
pixart_dit,coco2014_COCO_val2014_000000100510,1,0.3629012568095378,0.34144313490710554,0.021458121902432237
pixart_dit,coco2014_COCO_val2014_000000107839,1,0.28190149078185844,0.3373454558255938,-0.05544396504373533
pixart_dit,coco2014_COCO_val2014_000000112820,1,0.3726041262831364,0.3616113272995404,0.010992798983596008
pixart_dit,coco2014_COCO_val2014_000000125997,1,0.35603689225312024,0.348170332144078,0.007866560109042242
pixart_dit,coco2014_COCO_val2014_000000158250,1,0.31646711049951654,0.3432636960001689,-0.026796585500652392
pixart_dit,coco2014_COCO_val2014_000000172279,1,0.3080950707229287,0.3386546741311808,-0.03055960340825209
pixart_dit,coco2014_COCO_val2014_000000172553,1,0.3350450080453967,0.37093676749448706,-0.035891759449090344
pixart_dit,coco2014_COCO_val2014_000000176606,1,0.35285444823700873,0.3778963966448203,-0.025041948407811543
pixart_dit,coco2014_COCO_val2014_000000194780,1,0.35541111883743304,0.33562574310839816,0.019785375729034882
pixart_dit,coco2014_COCO_val2014_000000207239,1,0.34982959007505426,0.33710584055300175,0.012723749522052519
pixart_dit,coco2014_COCO_val2014_000000214363,1,0.3379522905885046,0.3524345364596335,-0.014482245871128896
pixart_dit,coco2014_COCO_val2014_000000218855,1,0.3526357896151311,0.3411188477823476,0.011516941832783512
pixart_dit,coco2014_COCO_val2014_000000228722,1,0.36133407771514353,0.3493509085630298,0.011983169152113726
pixart_dit,coco2014_COCO_val2014_000000241867,1,0.3330752154314946,0.34630024720551905,-0.013225031774024454
pixart_dit,coco2014_COCO_val2014_000000249534,1,0.3146304455343394,0.3510167045149606,-0.0363862589806212
pixart_dit,coco2014_COCO_val2014_000000262576,1,0.35263775546182285,0.33628793554394826,0.016349819917874597
pixart_dit,coco2014_COCO_val2014_000000263073,1,0.353704317554785,0.3487429907158114,0.004961326838973601
pixart_dit,coco2014_COCO_val2014_000000275751,1,0.3407725903673541,0.35629452951165436,-0.015521939144300279
pixart_dit,coco2014_COCO_val2014_000000279806,1,0.3250167490427292,0.3469442031751674,-0.021927454132438184
pixart_dit,coco2014_COCO_val2014_000000289714,1,0.33463096695926375,0.33042378232116243,0.0042071846381013245
pixart_dit,coco2014_COCO_val2014_000000293452,1,0.37408171432672976,0.36646374827867256,0.007617966048057201
pixart_dit,coco2014_COCO_val2014_000000304305,1,0.38969179703247303,0.347769707107633,0.041922089924840034
pixart_dit,coco2014_COCO_val2014_000000304964,1,0.3390474172423844,0.34527506137057895,-0.006227644128194543
pixart_dit,coco2014_COCO_val2014_000000313399,1,0.35773739359629636,0.3434546825352907,0.014282711061005648
pixart_dit,coco2014_COCO_val2014_000000328818,1,0.32901324089100564,0.3462212577621318,-0.017208016871126164
pixart_dit,coco2014_COCO_val2014_000000341118,1,0.3364832316092956,0.3337489955837628,0.002734236025532799
pixart_dit,coco2014_COCO_val2014_000000371529,1,0.34580866436768903,0.33709326053333727,0.008715403834351765
pixart_dit,coco2014_COCO_val2014_000000377427,1,0.33693453068389145,0.355147312364117,-0.018212781680225554
pixart_dit,coco2014_COCO_val2014_000000389308,1,0.34317580777618284,0.35705181070962033,-0.013876002933437492
pixart_dit,coco2014_COCO_val2014_000000389869,1,0.39442179559504287,0.3563944783604007,0.038027317234642144
pixart_dit,coco2014_COCO_val2014_000000396676,1,0.37349789813901096,0.36280145464048,0.010696443498530939
pixart_dit,coco2014_COCO_val2014_000000397628,1,0.3537524553487626,0.3609695188560342,-0.007217063507271582
pixart_dit,coco2014_COCO_val2014_000000417339,1,0.34471917599983115,0.345552204985108,-0.0008330289852768735
pixart_dit,coco2014_COCO_val2014_000000417373,1,0.37679765804411003,0.3472787809876479,0.02951887705646211
pixart_dit,coco2014_COCO_val2014_000000438505,1,0.3388582136234966,0.3561984654867462,-0.01734025186324961
pixart_dit,coco2014_COCO_val2014_000000454478,1,0.3731107191622794,0.3441065107344884,0.029004208427791
pixart_dit,coco2014_COCO_val2014_000000468778,1,0.3619550298887786,0.34532327415529324,0.016631755733485354
pixart_dit,coco2014_COCO_val2014_000000474465,1,0.3250720818829865,0.3399691518028888,-0.014897069919902306
pixart_dit,coco2014_COCO_val2014_000000482242,1,0.3747888535854994,0.3332734561875735,0.041515397397925924
pixart_dit,coco2014_COCO_val2014_000000492271,1,0.3624675148842497,0.3638242712126806,-0.001356756328430908
pixart_dit,coco2014_COCO_val2014_000000500316,1,0.3429487369730995,0.3555457390177789,-0.012597002044679395
pixart_dit,coco2014_COCO_val2014_000000508167,1,0.32453903247747146,0.33619626677267866,-0.011657234295207208
pixart_dit,coco2014_COCO_val2014_000000523517,1,0.32017791896722975,0.3435665873865278,-0.023388668419298042
pixart_dit,coco2014_COCO_val2014_000000532983,1,0.34999437199144595,0.34668540924742824,0.003308962744017707
pixart_dit,coco2014_COCO_val2014_000000552979,1,0.3616020051960123,0.3173196450911585,0.04428236010485381
pixart_dit,coco2014_COCO_val2014_000000556130,1,0.34841126139117734,0.34252039693584163,0.005890864455335709
pixart_dit,coco2014_COCO_val2014_000000579673,1,0.33706686139704894,0.33203722361559,0.005029637781458929
amused,coco2014_COCO_val2014_000000313399,0,0.3887199141709382,0.3606592053248501,0.028060708846088134
amused,coco2014_COCO_val2014_000000313399,1,0.36472186894503617,0.35345314040043635,0.011268728544599815
amused,coco2014_COCO_val2014_000000396676,0,0.3466124774259284,0.37348444636925676,-0.026871968943328384
amused,coco2014_COCO_val2014_000000396676,1,0.3575648643264882,0.3597003505289346,-0.0021354862024464127
amused,coco2014_COCO_val2014_000000068005,0,0.391341799637608,0.36961286945672134,0.021728930180886674
amused,coco2014_COCO_val2014_000000068005,1,0.31551647298848806,0.35138645694180504,-0.035869983953316975
amused,coco2014_COCO_val2014_000000025138,0,0.39323441587200236,0.36411978194297673,0.029114633929025635
amused,coco2014_COCO_val2014_000000025138,1,0.33385457565117405,0.35945436351905924,-0.025599787867885193
amused,coco2014_COCO_val2014_000000087581,0,0.3431335134584437,0.3774812751358926,-0.03434776167744891
amused,coco2014_COCO_val2014_000000087581,1,0.3281890652422594,0.3531698383536793,-0.02498077311141994
amused,coco2014_COCO_val2014_000000523517,0,0.3825520707473097,0.38052100072346023,0.002031070023849446
amused,coco2014_COCO_val2014_000000523517,1,0.39416633689453956,0.35345693492750235,0.040709401967037206
amused,coco2014_COCO_val2014_000000107839,0,0.2932638225934414,0.34757574196437674,-0.054311919370935324
amused,coco2014_COCO_val2014_000000107839,1,0.3395242495674967,0.3576187255956385,-0.018094476028141793
amused,coco2014_COCO_val2014_000000125997,0,0.34975979189142936,0.36327708596449587,-0.01351729407306651
amused,coco2014_COCO_val2014_000000125997,1,0.3915308265858145,0.34865158393313955,0.042879242652674954
amused,coco2014_COCO_val2014_000000304964,0,0.35829082337340373,0.3642689567024599,-0.005978133329056168
amused,coco2014_COCO_val2014_000000304964,1,0.3945535340073739,0.35355038771356223,0.04100314629381169
amused,coco2014_COCO_val2014_000000474465,0,0.3610462242146956,0.372228800246612,-0.011182576031916358
amused,coco2014_COCO_val2014_000000474465,1,0.39748530691732104,0.34987641801286246,0.04760888890445858
amused,coco2014_COCO_val2014_000000214363,0,0.35841982700353764,0.3610339179852386,-0.002614090981700956
amused,coco2014_COCO_val2014_000000214363,1,0.3577018858178205,0.35689738268750165,0.0008045031303188233
amused,coco2014_COCO_val2014_000000207239,0,0.313120158460594,0.37050124038899135,-0.05738108192839736
amused,coco2014_COCO_val2014_000000207239,1,0.35332549646731237,0.35779162598342545,-0.004466129516113082
amused,coco2014_COCO_val2014_000000552979,0,0.4218261929806056,0.3682411187922505,0.053585074188355064
amused,coco2014_COCO_val2014_000000552979,1,0.3677356720749659,0.3547827202273731,0.012952951847592764
amused,coco2014_COCO_val2014_000000482242,0,0.4049504888108307,0.3728937410663688,0.03205674774446188
amused,coco2014_COCO_val2014_000000482242,1,0.3156557898116027,0.35111378650913455,-0.03545799669753186
amused,coco2014_COCO_val2014_000000061897,0,0.37467970522497396,0.37446906607563285,0.0002106391493411075
amused,coco2014_COCO_val2014_000000061897,1,0.39907010959022376,0.35042726461896356,0.0486428449712602
amused,coco2014_COCO_val2014_000000263073,0,0.3238969400891511,0.3523869653400805,-0.02849002525092942
amused,coco2014_COCO_val2014_000000263073,1,0.37156701990620306,0.35411749131185355,0.017449528594349506
amused,coco2014_COCO_val2014_000000275751,0,0.36090868102633944,0.3654545981757455,-0.0045459171494060535
amused,coco2014_COCO_val2014_000000275751,1,0.35031265755983615,0.3555753999966075,-0.005262742436771328
amused,coco2014_COCO_val2014_000000112820,0,0.3691429071547499,0.368989577573202,0.00015332958154790077
amused,coco2014_COCO_val2014_000000112820,1,0.3850444204088764,0.3602894577331308,0.024754962675745562
amused,coco2014_COCO_val2014_000000492271,0,0.3552646034481938,0.37033766466365065,-0.015073061215456818
amused,coco2014_COCO_val2014_000000492271,1,0.3124257302924239,0.3635120080271469,-0.05108627773472302
amused,coco2014_COCO_val2014_000000097967,0,0.34079913033315595,0.3713462599065762,-0.030547129573420262
amused,coco2014_COCO_val2014_000000097967,1,0.34077292290785044,0.35058191151943807,-0.009808988611587632
amused,coco2014_COCO_val2014_000000064779,0,0.34976655174014626,0.36987844336625136,-0.020111891626105105
amused,coco2014_COCO_val2014_000000064779,1,0.3443547535284489,0.35469113233690763,-0.010336378808458724
amused,coco2014_COCO_val2014_000000532983,0,0.3831958479636115,0.372973726598873,0.01022212136473849
amused,coco2014_COCO_val2014_000000532983,1,0.3931726919189523,0.3562075110040087,0.03696518091494361
amused,coco2014_COCO_val2014_000000454478,0,0.37776742037063643,0.374601603189085,0.0031658171815514558
amused,coco2014_COCO_val2014_000000454478,1,0.3988359198240034,0.3561284241350284,0.04270749568897503
amused,coco2014_COCO_val2014_000000241867,0,0.3430724746784484,0.3559449652391221,-0.012872490560673688
amused,coco2014_COCO_val2014_000000241867,1,0.3521056525806947,0.3558013821489784,-0.003695729568283679
amused,coco2014_COCO_val2014_000000172279,0,0.3808673440221762,0.38240316282285636,-0.0015358188006801554
amused,coco2014_COCO_val2014_000000172279,1,0.324440162624167,0.35233646900971227,-0.0278963063855453
amused,coco2014_COCO_val2014_000000417373,0,0.3969136837250907,0.37079440842075867,0.026119275304332057
amused,coco2014_COCO_val2014_000000417373,1,0.3960336915983187,0.3574179338770708,0.03861575772124787
amused,coco2014_COCO_val2014_000000249534,0,0.4058651460976169,0.3691607286815587,0.03670441741605823
amused,coco2014_COCO_val2014_000000249534,1,0.31182679607409886,0.35473750251691094,-0.042910706442812085
amused,coco2014_COCO_val2014_000000078176,0,0.34597698740428984,0.36219746333541386,-0.016220475931124023
amused,coco2014_COCO_val2014_000000078176,1,0.35137320916117853,0.3571139751828208,-0.005740766021642252
amused,coco2014_COCO_val2014_000000371529,0,0.357461897729871,0.3689363851919732,-0.011474487462102168
amused,coco2014_COCO_val2014_000000371529,1,0.3451640738953563,0.35291418349404363,-0.007750109598687327
amused,coco2014_COCO_val2014_000000389869,0,0.3921226996471367,0.3783875774590643,0.01373512218807238
amused,coco2014_COCO_val2014_000000389869,1,0.3878928259746718,0.355692013822435,0.0322008121522368
amused,coco2014_COCO_val2014_000000074591,0,0.4048120266577138,0.3777876572472582,0.027024369410455606
amused,coco2014_COCO_val2014_000000074591,1,0.3334004292779492,0.35325729322234584,-0.01985686394439662
amused,coco2014_COCO_val2014_000000468778,0,0.39628564580199516,0.37580938839024147,0.020476257411753684
amused,coco2014_COCO_val2014_000000468778,1,0.3943590355787181,0.3552572373926255,0.03910179818609261
amused,coco2014_COCO_val2014_000000218855,0,0.3709590992384939,0.37038259711066357,0.0005765021278303362
amused,coco2014_COCO_val2014_000000218855,1,0.40052939810419125,0.35046726542140616,0.05006213268278509
amused,coco2014_COCO_val2014_000000556130,0,0.344277384836023,0.37287376982490483,-0.02859638498888184
amused,coco2014_COCO_val2014_000000556130,1,0.3570033515666597,0.3603400818833205,-0.0033367303166608187
amused,coco2014_COCO_val2014_000000040102,0,0.3757022273800722,0.3968499643773364,-0.021147736997264188
amused,coco2014_COCO_val2014_000000040102,1,0.34149412119270334,0.35422040739985017,-0.01272628620714683
amused,coco2014_COCO_val2014_000000341118,0,0.3261183369979882,0.3290484609077961,-0.0029301239098079024
amused,coco2014_COCO_val2014_000000341118,1,0.3695910974717507,0.3554991000429139,0.014091997428836767
amused,coco2014_COCO_val2014_000000228722,0,0.3803242481672052,0.36652275540622253,0.013801492760982692
amused,coco2014_COCO_val2014_000000228722,1,0.3728682730661585,0.3645630029870396,0.00830527007911891
amused,coco2014_COCO_val2014_000000579673,0,0.33363852679862316,0.3574699066504282,-0.023831379851805057
amused,coco2014_COCO_val2014_000000579673,1,0.3427111179594965,0.35207734121615303,-0.009366223256656536
amused,coco2014_COCO_val2014_000000508167,0,0.3077490259906033,0.33044556806573777,-0.022696542075134496
amused,coco2014_COCO_val2014_000000508167,1,0.3150368870811505,0.35875326961937676,-0.04371638253822624
amused,coco2014_COCO_val2014_000000377427,0,0.38598435026640054,0.3746871226796663,0.011297227586734238
amused,coco2014_COCO_val2014_000000377427,1,0.333698232911149,0.3598418801313744,-0.02614364722022544
amused,coco2014_COCO_val2014_000000293452,0,0.37444781446258923,0.3761473416802301,-0.0016995272176408838
amused,coco2014_COCO_val2014_000000293452,1,0.3428271547097301,0.3559253736100802,-0.013098218900350123
amused,coco2014_COCO_val2014_000000176606,0,0.381856726486423,0.3832599528702416,-0.0014032263838186232
amused,coco2014_COCO_val2014_000000176606,1,0.3679325358254803,0.3641051746863409,0.003827361139139396
amused,coco2014_COCO_val2014_000000158250,0,0.3293024318627667,0.3673468181664521,-0.038044386303685396
amused,coco2014_COCO_val2014_000000158250,1,0.3237251484648593,0.35652461668784735,-0.03279946822298807
amused,coco2014_COCO_val2014_000000194780,0,0.3778176050037016,0.3607993509507988,0.017018254052902804
amused,coco2014_COCO_val2014_000000194780,1,0.3702390654798323,0.3515878080290561,0.018651257450776226
amused,coco2014_COCO_val2014_000000389308,0,0.36643826217051234,0.36417242658451066,0.0022658355860016854
amused,coco2014_COCO_val2014_000000389308,1,0.37332542619416254,0.35161133973396136,0.021714086460201176
amused,coco2014_COCO_val2014_000000172553,0,0.3147702659611481,0.36506874665674666,-0.05029848069559856
amused,coco2014_COCO_val2014_000000172553,1,0.3374553556487657,0.3608934275040745,-0.023438071855308773
amused,coco2014_COCO_val2014_000000500316,0,0.3725785667391021,0.3809849896802527,-0.008406422941150571
amused,coco2014_COCO_val2014_000000500316,1,0.3675403915008487,0.35699953090799746,0.010540860592851253
amused,coco2014_COCO_val2014_000000438505,0,0.37367556472158703,0.3647603053278857,0.008915259393701302
amused,coco2014_COCO_val2014_000000438505,1,0.3521886173006168,0.35716607999097805,-0.004977462690361256
amused,coco2014_COCO_val2014_000000079446,0,0.3255094800776438,0.34813310561933125,-0.022623625541687453
amused,coco2014_COCO_val2014_000000079446,1,0.3160001526808829,0.3527912771586762,-0.03679112447779331
amused,coco2014_COCO_val2014_000000279806,0,0.3666340571516025,0.36147081596603636,0.005163241185566159
amused,coco2014_COCO_val2014_000000279806,1,0.3373463588514848,0.36244876000137466,-0.025102401149889875
amused,coco2014_COCO_val2014_000000289714,0,0.31466073735131234,0.3799190250438649,-0.06525828769255254
amused,coco2014_COCO_val2014_000000289714,1,0.37247553005628403,0.35235304545668134,0.020122484599602697
amused,coco2014_COCO_val2014_000000092624,0,0.42712552194856623,0.3903261842333772,0.03679933771518901
amused,coco2014_COCO_val2014_000000092624,1,0.36332396074576434,0.35259035106666203,0.010733609679102307
amused,coco2014_COCO_val2014_000000417339,0,0.4004428965233914,0.37447191084056375,0.02597098568282763
amused,coco2014_COCO_val2014_000000417339,1,0.3029742577509025,0.3534478134183144,-0.05047355566741191
amused,coco2014_COCO_val2014_000000059532,0,0.40264966381672185,0.3730156915583457,0.029633972258376162
amused,coco2014_COCO_val2014_000000059532,1,0.4082528113620661,0.3516249140018438,0.05662789736022228
amused,coco2014_COCO_val2014_000000262576,0,0.368236543858727,0.35496781790936843,0.013268725949358573
amused,coco2014_COCO_val2014_000000262576,1,0.3561720876009889,0.34812478676685593,0.008047300834132964
amused,coco2014_COCO_val2014_000000304305,0,0.3175363998667643,0.3703939432650453,-0.052857543398281026
amused,coco2014_COCO_val2014_000000304305,1,0.38208462954389166,0.3620819474593962,0.02000268208449546
amused,coco2014_COCO_val2014_000000068257,0,0.3488826066597188,0.36954989271604466,-0.02066728605632584
amused,coco2014_COCO_val2014_000000068257,1,0.3531463492286285,0.3585278063550315,-0.005381457126403033
amused,coco2014_COCO_val2014_000000100510,0,0.39719806043576833,0.3520822075243367,0.04511585291143161
amused,coco2014_COCO_val2014_000000100510,1,0.36407205653743024,0.35919251969122246,0.004879536846207788
amused,coco2014_COCO_val2014_000000397628,0,0.3372080669996602,0.3638084276924622,-0.026600360692801972
amused,coco2014_COCO_val2014_000000397628,1,0.4043455238178054,0.3585329591061302,0.04581256471167522
amused,coco2014_COCO_val2014_000000328818,0,0.4224783279389924,0.37823667034789693,0.044241657591095496
amused,coco2014_COCO_val2014_000000328818,1,0.3670269047689153,0.3269708616596927,0.04005604310922262
