generator,content_id,label,s_vae_oof_mean,curvature_predicted_from_svae,curvature_residual_vs_svae
pixart_dit,coco2014_COCO_val2014_000000249534,0,0.4468044841575708,0.35997248965088574,0.045892656446731184
pixart_dit,coco2014_COCO_val2014_000000078176,0,0.6439995490798068,0.3457625655572062,0.00021442184708364564
pixart_dit,coco2014_COCO_val2014_000000371529,0,0.3950763011580364,0.3637185600956312,-0.006256662365760168
pixart_dit,coco2014_COCO_val2014_000000389869,0,0.16173534515934201,0.3799173458662591,0.012205353780877615
pixart_dit,coco2014_COCO_val2014_000000074591,0,0.1349277114783172,0.38331089559703263,0.02150113106068119
pixart_dit,coco2014_COCO_val2014_000000468778,0,0.3334125348655532,0.3690878565254336,0.02719778927656158
pixart_dit,coco2014_COCO_val2014_000000218855,0,0.3583933066612533,0.36694771442405133,0.004011384814442576
pixart_dit,coco2014_COCO_val2014_000000556130,0,0.24386763535528297,0.37489508987292053,-0.030617705036897536
pixart_dit,coco2014_COCO_val2014_000000040102,0,0.12473122473638679,0.38496049656819414,-0.009258269188121948
pixart_dit,coco2014_COCO_val2014_000000341118,0,0.3461651905510489,0.36799201964630757,-0.041873682648319366
pixart_dit,coco2014_COCO_val2014_000000228722,0,0.46622003362319464,0.35857883262060286,0.021745415546602365
pixart_dit,coco2014_COCO_val2014_000000579673,0,0.5837957628312604,0.3498447115428863,-0.016206184744263163
pixart_dit,coco2014_COCO_val2014_000000508167,0,0.7438567062572498,0.3394602859910629,-0.03171126000045965
pixart_dit,coco2014_COCO_val2014_000000377427,0,0.36541348268647134,0.3657940009383468,0.020190349328053747
pixart_dit,coco2014_COCO_val2014_000000293452,0,0.13117885082995828,0.3831017293784872,-0.008653914915897953
pixart_dit,coco2014_COCO_val2014_000000176606,0,0.14977967012727267,0.3828488720457798,-0.000992145559356783
pixart_dit,coco2014_COCO_val2014_000000158250,0,0.4684767409102927,0.35890562599137005,-0.02960319412860335
pixart_dit,coco2014_COCO_val2014_000000194780,0,0.563496335940971,0.3515350176303581,0.02628258737334349
pixart_dit,coco2014_COCO_val2014_000000389308,0,0.4861512995950818,0.3571427140155711,0.009295548154941213
pixart_dit,coco2014_COCO_val2014_000000172553,0,0.6395326599595876,0.34597223674881256,-0.031201970787664457
pixart_dit,coco2014_COCO_val2014_000000500316,0,0.13025706223761963,0.38485136104922407,-0.01227279431012196
pixart_dit,coco2014_COCO_val2014_000000438505,0,0.3866496697409687,0.36501974132318293,0.008655823398404094
pixart_dit,coco2014_COCO_val2014_000000079446,0,0.5159122225159471,0.35525997615184446,-0.02975049607420066
pixart_dit,coco2014_COCO_val2014_000000279806,0,0.8087158362160742,0.3332661687988384,0.03336788835276411
pixart_dit,coco2014_COCO_val2014_000000289714,0,0.38260844494623136,0.3657635192769343,-0.051102781925621954
pixart_dit,coco2014_COCO_val2014_000000092624,0,0.28512435609320363,0.3708033571705321,0.056322164778034145
pixart_dit,coco2014_COCO_val2014_000000417339,0,0.3700012677480623,0.3661162803665491,0.03432661615684229
pixart_dit,coco2014_COCO_val2014_000000059532,0,0.45540113355535894,0.35919084665935386,0.04345881715736799
pixart_dit,coco2014_COCO_val2014_000000262576,0,0.30814923469734273,0.37062483618410547,-0.0023882923253784605
pixart_dit,coco2014_COCO_val2014_000000304305,0,0.31558857969883,0.3697349220371892,-0.05219852217042492
pixart_dit,coco2014_COCO_val2014_000000068257,0,0.44720578421997353,0.36031716859128543,-0.011434561931566611
pixart_dit,coco2014_COCO_val2014_000000100510,0,0.2208104978149179,0.3772505870040529,0.019947473431715435
pixart_dit,coco2014_COCO_val2014_000000397628,0,0.5533341119963346,0.35287202140432405,-0.015663954404663838
pixart_dit,coco2014_COCO_val2014_000000328818,0,0.26979072120987274,0.3720974796660323,0.05038084827296013
pixart_dit,coco2014_COCO_val2014_000000025138,1,0.7440962572758335,0.33935855489960576,0.0011616777280512025
pixart_dit,coco2014_COCO_val2014_000000040102,1,0.5776815849216379,0.3510305927216357,0.004107045520221342
pixart_dit,coco2014_COCO_val2014_000000059532,1,0.7611557327664445,0.3368606637931458,-0.004336457320594955
pixart_dit,coco2014_COCO_val2014_000000061897,1,0.5418675342611082,0.3531861837097268,0.020878935460311276
pixart_dit,coco2014_COCO_val2014_000000064779,1,0.7191837952639957,0.34085813093292977,0.004089292425601299
pixart_dit,coco2014_COCO_val2014_000000068005,1,0.6494907745737292,0.34588398435049494,-0.0049635618320388875
pixart_dit,coco2014_COCO_val2014_000000068257,1,0.5985478901785717,0.349773016312397,-0.01796031521722008
pixart_dit,coco2014_COCO_val2014_000000074591,1,0.46981779893512404,0.35864103591578333,0.004835375120570806
pixart_dit,coco2014_COCO_val2014_000000078176,1,0.3912089722015981,0.3636534908324595,0.04089257023740567
pixart_dit,coco2014_COCO_val2014_000000079446,1,0.6244254903932013,0.34758208067347574,-0.04798379729097124
pixart_dit,coco2014_COCO_val2014_000000087581,1,0.47435498360554706,0.3588570643918431,0.02694114827971761
pixart_dit,coco2014_COCO_val2014_000000092624,1,0.28077612388958545,0.37115883707452485,-0.01056542639197644
pixart_dit,coco2014_COCO_val2014_000000097967,1,0.759397023554836,0.3375485059577713,-0.03270031487276953
pixart_dit,coco2014_COCO_val2014_000000100510,1,0.7743574000019698,0.3361195680059681,0.02678168880356968
pixart_dit,coco2014_COCO_val2014_000000107839,1,0.7213504426091726,0.34235473498743635,-0.060453244205577905
pixart_dit,coco2014_COCO_val2014_000000112820,1,0.5819648549242944,0.3504863019893959,0.022117824293740485
pixart_dit,coco2014_COCO_val2014_000000125997,1,0.46865295748489455,0.3587751488472217,-0.0027382565941014847
pixart_dit,coco2014_COCO_val2014_000000158250,1,0.757892037590847,0.33815539809510736,-0.021688287595590827
pixart_dit,coco2014_COCO_val2014_000000172279,1,0.5643593710772624,0.3520772794013586,-0.04398220867842989
pixart_dit,coco2014_COCO_val2014_000000172553,1,0.3410265363085601,0.3687260309535847,-0.033681022908187974
pixart_dit,coco2014_COCO_val2014_000000176606,1,0.24602091959885888,0.37562714543140496,-0.02277269719439623
pixart_dit,coco2014_COCO_val2014_000000194780,1,0.625462564458115,0.34694262234739204,0.008468496490041
pixart_dit,coco2014_COCO_val2014_000000207239,1,0.7350837323655488,0.3382659690038189,0.011563621071235375
pixart_dit,coco2014_COCO_val2014_000000214363,1,0.5843018690409474,0.3502127718179815,-0.012260481229476872
pixart_dit,coco2014_COCO_val2014_000000218855,1,0.6958975953622923,0.3421403808644385,0.010495408750692603
pixart_dit,coco2014_COCO_val2014_000000228722,1,0.7539664512801043,0.33791977130272466,0.023414306412418873
pixart_dit,coco2014_COCO_val2014_000000241867,1,0.66287949799501,0.34504255068533674,-0.011967335253842137
pixart_dit,coco2014_COCO_val2014_000000249534,1,0.6247891768914454,0.34736066691758055,-0.032730221383241165
pixart_dit,coco2014_COCO_val2014_000000262576,1,0.65159704117327,0.3450293202002223,0.0076084352616005435
pixart_dit,coco2014_COCO_val2014_000000263073,1,0.6656151756702524,0.3442403024767103,0.009464015078074706
pixart_dit,coco2014_COCO_val2014_000000275751,1,0.6224579150953959,0.34798792087077846,-0.0072153305034243775
pixart_dit,coco2014_COCO_val2014_000000279806,1,0.7357038475559976,0.33879872562681446,-0.013781976584085254
pixart_dit,coco2014_COCO_val2014_000000289714,1,0.7341951615316755,0.3394992376648491,-0.00486827070558532
pixart_dit,coco2014_COCO_val2014_000000293452,1,0.4295821717149919,0.36137983163057297,0.012701882696156797
pixart_dit,coco2014_COCO_val2014_000000304305,1,0.6643645274631325,0.34304884358885435,0.046642953443618684
pixart_dit,coco2014_COCO_val2014_000000304964,1,0.6503204340590616,0.3457575787125772,-0.006710161470192766
pixart_dit,coco2014_COCO_val2014_000000313399,1,0.7117493876016473,0.339592404132988,0.018144989463308336
pixart_dit,coco2014_COCO_val2014_000000328818,1,0.7234400899134348,0.34069440891330854,-0.011681168022302901
pixart_dit,coco2014_COCO_val2014_000000341118,1,0.7158884135902064,0.3395488209095209,-0.0030655893002252688
pixart_dit,coco2014_COCO_val2014_000000371529,1,0.6904859533665081,0.3423902640669597,0.0034184003007293184
pixart_dit,coco2014_COCO_val2014_000000377427,1,0.5312216071940747,0.3535011977405575,-0.01656666705666604
pixart_dit,coco2014_COCO_val2014_000000389308,1,0.5881976347487982,0.3495389419546703,-0.0063631341784874396
pixart_dit,coco2014_COCO_val2014_000000389869,1,0.5694560685130915,0.3509965079206872,0.04342528767435566
pixart_dit,coco2014_COCO_val2014_000000396676,1,0.4287212772730567,0.36197282416706694,0.011525073971944022
pixart_dit,coco2014_COCO_val2014_000000397628,1,0.49143901382810606,0.35736288560255985,-0.003610430253797259
pixart_dit,coco2014_COCO_val2014_000000417339,1,0.6810775089354997,0.34288542730363775,0.0018337486961934046
pixart_dit,coco2014_COCO_val2014_000000417373,1,0.5319619167344464,0.3540702483244016,0.022727409719708436
pixart_dit,coco2014_COCO_val2014_000000438505,1,0.6631919304637206,0.3448870843467082,-0.006028870723211566
pixart_dit,coco2014_COCO_val2014_000000454478,1,0.6179203032335707,0.3473548567897935,0.025755862372485894
pixart_dit,coco2014_COCO_val2014_000000468778,1,0.7236764134417231,0.3401088728367512,0.021846157052027415
pixart_dit,coco2014_COCO_val2014_000000474465,1,0.6244976437668928,0.34743149795667166,-0.02235941607368519
pixart_dit,coco2014_COCO_val2014_000000482242,1,0.7885931026487214,0.33370997983363476,0.04107887375186464
pixart_dit,coco2014_COCO_val2014_000000492271,1,0.6264142081867944,0.34740592691445926,0.015061587969790458
pixart_dit,coco2014_COCO_val2014_000000500316,1,0.5072609455729428,0.355915068805055,-0.012966331831955502
pixart_dit,coco2014_COCO_val2014_000000508167,1,0.8096043724939715,0.33480105698220075,-0.010262024504729295
pixart_dit,coco2014_COCO_val2014_000000523517,1,0.6455233538314473,0.3470235292611724,-0.026845610293942668
pixart_dit,coco2014_COCO_val2014_000000532983,1,0.6947265167190292,0.34135405650023704,0.008640315491208916
pixart_dit,coco2014_COCO_val2014_000000552979,1,0.6189276946809571,0.34737037849487284,0.014231626701139477
pixart_dit,coco2014_COCO_val2014_000000556130,1,0.7160199594414358,0.3408905091498423,0.007520752241335027
pixart_dit,coco2014_COCO_val2014_000000579673,1,0.7639068318866291,0.3368127365991322,0.0002541247979167549
amused,coco2014_COCO_val2014_000000313399,0,0.5719869853338543,0.35943286205418123,0.029287052116756973
amused,coco2014_COCO_val2014_000000313399,1,0.8495637453132497,0.3521666699707306,0.01255519897430557
amused,coco2014_COCO_val2014_000000396676,0,0.07229662084078178,0.37405585126768903,-0.027443373841760654
amused,coco2014_COCO_val2014_000000396676,1,0.7352227803725897,0.35543678585647853,0.0021280784700096755
amused,coco2014_COCO_val2014_000000068005,0,0.3040997922677094,0.36658721166894714,0.02475458796866087
amused,coco2014_COCO_val2014_000000068005,1,0.6919621711204291,0.3578790686968659,-0.04236259570837786
amused,coco2014_COCO_val2014_000000025138,0,0.2314356764380736,0.3686268692809339,0.024607546591068452
amused,coco2014_COCO_val2014_000000025138,1,0.7502555015587088,0.3565781339020135,-0.022723558250839437
amused,coco2014_COCO_val2014_000000087581,0,0.14779293545159472,0.37157153712831953,-0.028438023669875856
amused,coco2014_COCO_val2014_000000087581,1,0.5589706690087621,0.3605320122762906,-0.03234294703403123
amused,coco2014_COCO_val2014_000000523517,0,0.07294108798755074,0.3715490038594927,0.011003066887816992
amused,coco2014_COCO_val2014_000000523517,1,0.8477299938140691,0.3541611592300851,0.04000517766445444
amused,coco2014_COCO_val2014_000000107839,0,0.5727626699421499,0.3609753406851659,-0.06771151809172449
amused,coco2014_COCO_val2014_000000107839,1,0.8465388934289828,0.3543708371319855,-0.014846587564488811
amused,coco2014_COCO_val2014_000000125997,0,0.37680450134926946,0.3641486194667881,-0.014388827575358754
amused,coco2014_COCO_val2014_000000125997,1,0.5025622981114338,0.3612405211954946,0.030290305390319905
amused,coco2014_COCO_val2014_000000304964,0,0.2986211178242922,0.36675841035177836,-0.00846758697837463
amused,coco2014_COCO_val2014_000000304964,1,0.8695077169474688,0.35163477219069017,0.04291876181668375
amused,coco2014_COCO_val2014_000000474465,0,0.059496943579982364,0.37184013943845196,-0.010793915223756334
amused,coco2014_COCO_val2014_000000474465,1,0.8283136171130376,0.35356076100987194,0.0439245459074491
amused,coco2014_COCO_val2014_000000214363,0,0.17483405241580552,0.3701002731825679,-0.011680446179030246
amused,coco2014_COCO_val2014_000000214363,1,0.819825387312427,0.3535645608842887,0.00413732493353175
amused,coco2014_COCO_val2014_000000207239,0,0.45694160897629815,0.36305547944565664,-0.04993532098506265
amused,coco2014_COCO_val2014_000000207239,1,0.7990746746398061,0.3544317519889373,-0.0011062555216249104
amused,coco2014_COCO_val2014_000000552979,0,0.10507843541618907,0.369300000600853,0.05252619237975259
amused,coco2014_COCO_val2014_000000552979,1,0.7521700180008399,0.35610211361121097,0.011633558463754912
amused,coco2014_COCO_val2014_000000482242,0,0.15068119448817777,0.36842341994301264,0.036527068867818036
amused,coco2014_COCO_val2014_000000482242,1,0.8441066695570802,0.35363598150004516,-0.037980191688442466
amused,coco2014_COCO_val2014_000000061897,0,0.09546313305570456,0.37217847008655774,0.0025012351384162135
amused,coco2014_COCO_val2014_000000061897,1,0.7572913757774296,0.3541538152683691,0.04491629432185468
amused,coco2014_COCO_val2014_000000263073,0,0.3328152664284534,0.3662439525543789,-0.04234701246522782
amused,coco2014_COCO_val2014_000000263073,1,0.86827570364324,0.35355122487106583,0.018015795035137228
amused,coco2014_COCO_val2014_000000275751,0,0.11209032947015334,0.37096031802969076,-0.010051637003351321
amused,coco2014_COCO_val2014_000000275751,1,0.6388627223307776,0.35877474659908704,-0.008462089039250886
amused,coco2014_COCO_val2014_000000112820,0,0.08569848935694738,0.3718877047548631,-0.0027447976001132024
amused,coco2014_COCO_val2014_000000112820,1,0.7137338342246429,0.3566473617801285,0.028397058628747862
amused,coco2014_COCO_val2014_000000492271,0,0.17849146959186293,0.3692923687412388,-0.014027765293044947
amused,coco2014_COCO_val2014_000000492271,1,0.7194296894139531,0.3576780363963221,-0.04525230610389824
amused,coco2014_COCO_val2014_000000097967,0,0.24562574169998333,0.36838789202646327,-0.027588761693307318
amused,coco2014_COCO_val2014_000000097967,1,0.8174167905843646,0.35336817088522104,-0.012595247977370605
amused,coco2014_COCO_val2014_000000064779,0,0.3663237385170898,0.3649673376770588,-0.015200785936912542
amused,coco2014_COCO_val2014_000000064779,1,0.8424593408756682,0.35422622682948407,-0.00987147330103516
amused,coco2014_COCO_val2014_000000532983,0,0.0949886906957303,0.3711795019585153,0.012016346005096212
amused,coco2014_COCO_val2014_000000532983,1,0.7949395773266268,0.3538179618355485,0.039354730083403844
amused,coco2014_COCO_val2014_000000454478,0,0.2186565598805636,0.3676030467615525,0.010164373609083954
amused,coco2014_COCO_val2014_000000454478,1,0.8747026882540656,0.3524384374970363,0.04639748232696711
amused,coco2014_COCO_val2014_000000241867,0,0.28529523389665307,0.3674936308653549,-0.02442115618690649
amused,coco2014_COCO_val2014_000000241867,1,0.7424542665222215,0.356010005041398,-0.0039043524607033087
amused,coco2014_COCO_val2014_000000172279,0,0.04826090752630198,0.37200750972056607,0.008859834301610137
amused,coco2014_COCO_val2014_000000172279,1,0.7744579610192777,0.35528244005557563,-0.03084227743140866
amused,coco2014_COCO_val2014_000000417373,0,0.16569452167911736,0.37006683307699,0.026846850648100717
amused,coco2014_COCO_val2014_000000417373,1,0.7133892355883851,0.357035060819291,0.03899863077902771
amused,coco2014_COCO_val2014_000000249534,0,0.48819552752144435,0.36213032272176165,0.04373482337585527
amused,coco2014_COCO_val2014_000000249534,1,0.8856888863976036,0.35318733507429984,-0.04136053900020098
amused,coco2014_COCO_val2014_000000078176,0,0.33064656990186553,0.3660302987751104,-0.02005331137082056
amused,coco2014_COCO_val2014_000000078176,1,0.7994924992014875,0.3548960440400496,-0.0035228348788710617
amused,coco2014_COCO_val2014_000000371529,0,0.34483119839097764,0.3653514501202088,-0.007889552390337784
amused,coco2014_COCO_val2014_000000371529,1,0.8341378200295171,0.35327434027889143,-0.008110266383535125
amused,coco2014_COCO_val2014_000000389869,0,0.06586499628149574,0.37104357554141415,0.021079124105722546
amused,coco2014_COCO_val2014_000000389869,1,0.7795567136060837,0.3553105020856943,0.03258232388897747
amused,coco2014_COCO_val2014_000000074591,0,0.10153672775551618,0.37131621684889077,0.03349580980882305
amused,coco2014_COCO_val2014_000000074591,1,0.8615179960241989,0.35338169350241616,-0.019981264224466944
amused,coco2014_COCO_val2014_000000468778,0,0.18761752968167975,0.370108538569216,0.026177107232779162
amused,coco2014_COCO_val2014_000000468778,1,0.7201326493699693,0.35500849403333146,0.03935054154538664
amused,coco2014_COCO_val2014_000000218855,0,0.17974574783681557,0.36962435236780156,0.0013347468706923493
amused,coco2014_COCO_val2014_000000218855,1,0.773930309901998,0.35420334382876445,0.0463260542754268
amused,coco2014_COCO_val2014_000000556130,0,0.05677747652277369,0.37252156069141645,-0.02824417585539346
amused,coco2014_COCO_val2014_000000556130,1,0.7861356229380198,0.35533427783667343,0.001669073729986259
amused,coco2014_COCO_val2014_000000040102,0,0.005085571351463056,0.3733833992294837,0.002318828150588481
amused,coco2014_COCO_val2014_000000040102,1,0.6689994456597395,0.3579996039981719,-0.01650548280546854
amused,coco2014_COCO_val2014_000000341118,0,0.0759259693813116,0.372752342644299,-0.04663400564631082
amused,coco2014_COCO_val2014_000000341118,1,0.8699159646618856,0.3510252864793823,0.01856581099236837
amused,coco2014_COCO_val2014_000000228722,0,0.22159869224224543,0.3683863325620783,0.011937915605126914
amused,coco2014_COCO_val2014_000000228722,1,0.5898534699369862,0.3598814686432725,0.012986804422886022
amused,coco2014_COCO_val2014_000000579673,0,0.5541079541423846,0.3600108042617817,-0.026372277463158567
amused,coco2014_COCO_val2014_000000579673,1,0.7784821751151172,0.35495792773706936,-0.012246809777572865
amused,coco2014_COCO_val2014_000000508167,0,0.6329650907052656,0.3591671620345259,-0.051418136043922646
amused,coco2014_COCO_val2014_000000508167,1,0.7972852790912645,0.35582869705257625,-0.04079180997142573
amused,coco2014_COCO_val2014_000000377427,0,0.2081132438400942,0.3679248203595814,0.01805952990681914
amused,coco2014_COCO_val2014_000000377427,1,0.6959958983796302,0.3571640840397514,-0.023465851128602444
amused,coco2014_COCO_val2014_000000293452,0,0.08049569889412304,0.37067155655326794,0.00377625790932129
amused,coco2014_COCO_val2014_000000293452,1,0.853019717088579,0.3538650018135683,-0.011037847103838205
amused,coco2014_COCO_val2014_000000176606,0,0.03331171435128151,0.372501512935738,0.009355213550684971
amused,coco2014_COCO_val2014_000000176606,1,0.5376667266575446,0.3610858283635595,0.006846707461920787
amused,coco2014_COCO_val2014_000000158250,0,0.5599842985852234,0.36056561474564663,-0.031263182882879936
amused,coco2014_COCO_val2014_000000158250,1,0.8306628330176362,0.35428461253444904,-0.03055946406958976
amused,coco2014_COCO_val2014_000000194780,0,0.5865817198191058,0.3596134458339628,0.018204159169738776
amused,coco2014_COCO_val2014_000000194780,1,0.7840579768333505,0.35458770043945115,0.01565136504038117
amused,coco2014_COCO_val2014_000000389308,0,0.4213683566796843,0.3637517058362968,0.0026865563342155507
amused,coco2014_COCO_val2014_000000389308,1,0.841409180689056,0.35321055470132023,0.0201148714928423
amused,coco2014_COCO_val2014_000000172553,0,0.3892433696977615,0.36474596684916577,-0.04997570088801767
amused,coco2014_COCO_val2014_000000172553,1,0.7701189269596027,0.35509242647284966,-0.017637070824083945
amused,coco2014_COCO_val2014_000000500316,0,0.05961035987866096,0.37294628859964296,-0.0003677218605408483
amused,coco2014_COCO_val2014_000000500316,1,0.8026231601267011,0.3542873835728453,0.013253007928003435
amused,coco2014_COCO_val2014_000000438505,0,0.3255409176897882,0.366185055252224,0.007490509469363027
amused,coco2014_COCO_val2014_000000438505,1,0.7920422640017312,0.3539238272507127,-0.0017352099500959062
amused,coco2014_COCO_val2014_000000079446,0,0.2885684652675294,0.36717050157675957,-0.04166102149911577
amused,coco2014_COCO_val2014_000000079446,1,0.755485551238938,0.3565386554160748,-0.04053850273519194
amused,coco2014_COCO_val2014_000000279806,0,0.6575442227299299,0.3578741209134537,0.008759936238148802
amused,coco2014_COCO_val2014_000000279806,1,0.7106653014307893,0.35656740417057453,-0.019221045319089747
amused,coco2014_COCO_val2014_000000289714,0,0.029074618083438843,0.3752010209481207,-0.06054028359680835
amused,coco2014_COCO_val2014_000000289714,1,0.8035499548061468,0.35334504541116013,0.019130484645123902
amused,coco2014_COCO_val2014_000000092624,0,0.0008237279632733461,0.3710432484032996,0.056082273545266625
amused,coco2014_COCO_val2014_000000092624,1,0.47905528531538744,0.36118500169816886,0.002138959047595479
amused,coco2014_COCO_val2014_000000417339,0,0.19694722637905906,0.3690558221215967,0.03138707440179467
amused,coco2014_COCO_val2014_000000417339,1,0.8796920933192901,0.3534348559667003,-0.05046059821579785
amused,coco2014_COCO_val2014_000000059532,0,0.042087031791689544,0.37139101278768355,0.0312586510290383
amused,coco2014_COCO_val2014_000000059532,1,0.742174311538736,0.35524330442951796,0.053009506932548134
amused,coco2014_COCO_val2014_000000262576,0,0.2722573061709154,0.36761647522182483,0.0006200686369021713
amused,coco2014_COCO_val2014_000000262576,1,0.8386987020089605,0.3532298983649827,0.0029421892360061985
amused,coco2014_COCO_val2014_000000304305,0,0.30535583855472115,0.3664977921076758,-0.048961392240911505
amused,coco2014_COCO_val2014_000000304305,1,0.7771611795814597,0.35514426893037243,0.026940360613519232
amused,coco2014_COCO_val2014_000000068257,0,0.3389440938050466,0.36535414057455573,-0.01647153391483691
amused,coco2014_COCO_val2014_000000068257,1,0.8545242764511878,0.3533463516401836,-0.00020000241155510023
amused,coco2014_COCO_val2014_000000100510,0,0.028629888764601007,0.37340787397983666,0.023790186455931672
amused,coco2014_COCO_val2014_000000100510,1,0.8332236976562146,0.3540860508161058,0.009986005721324465
amused,coco2014_COCO_val2014_000000397628,0,0.4148705915894344,0.36397983595271527,-0.026771768953055053
amused,coco2014_COCO_val2014_000000397628,1,0.7238904537852959,0.356050634196557,0.048294889621248394
amused,coco2014_COCO_val2014_000000328818,0,0.10921150647583,0.37097821078921067,0.051500117149781754
amused,coco2014_COCO_val2014_000000328818,1,0.1648990243230793,0.3696499912378119,-0.002623086468896585
