path,label,content_id,mse256,mae256,mse512,mae512
data/content_matched/sd15/coco2014_COCO_val2014_000000059532.png,1,coco2014_COCO_val2014_000000059532,0.030027812346816063,0.10835566371679306,0.006711609661579132,0.04869019612669945
data/content_matched/real/coco2014_COCO_val2014_000000262576.png,0,coco2014_COCO_val2014_000000262576,0.0035039030481129885,0.03868385776877403,0.003334037959575653,0.040622781962156296
data/content_matched/amused/coco2014_COCO_val2014_000000262576.png,1,coco2014_COCO_val2014_000000262576,0.002211565850302577,0.022016769275069237,0.001159827341325581,0.018537335097789764
data/content_matched/sd15/coco2014_COCO_val2014_000000262576.png,1,coco2014_COCO_val2014_000000262576,0.0036162540782243013,0.03507049381732941,0.0010054507292807102,0.02262239344418049
data/content_matched/real/coco2014_COCO_val2014_000000304305.png,0,coco2014_COCO_val2014_000000304305,0.008396442048251629,0.05565311387181282,0.009145048446953297,0.059601377695798874
data/content_matched/amused/coco2014_COCO_val2014_000000304305.png,1,coco2014_COCO_val2014_000000304305,0.0034125179518014193,0.03580251336097717,0.004289247561246157,0.03769507259130478
data/content_matched/sd15/coco2014_COCO_val2014_000000304305.png,1,coco2014_COCO_val2014_000000304305,0.006852374877780676,0.05126668140292168,0.0013886889209970832,0.02528446912765503
data/content_matched/real/coco2014_COCO_val2014_000000068257.png,0,coco2014_COCO_val2014_000000068257,0.017032839357852936,0.07497304677963257,0.01296981330960989,0.062288183718919754
data/content_matched/amused/coco2014_COCO_val2014_000000068257.png,1,coco2014_COCO_val2014_000000068257,0.0035795129369944334,0.02915170229971409,0.001809275709092617,0.023260409012436867
data/content_matched/sd15/coco2014_COCO_val2014_000000068257.png,1,coco2014_COCO_val2014_000000068257,0.0031056732404977083,0.03501421585679054,0.0012428268091753125,0.023770736530423164
data/content_matched/real/coco2014_COCO_val2014_000000100510.png,0,coco2014_COCO_val2014_000000100510,0.03474767506122589,0.12404146045446396,0.013955074362456799,0.07879269123077393
data/content_matched/amused/coco2014_COCO_val2014_000000100510.png,1,coco2014_COCO_val2014_000000100510,0.005026896949857473,0.033127594739198685,0.0024854743387550116,0.02695964276790619
data/content_matched/sd15/coco2014_COCO_val2014_000000100510.png,1,coco2014_COCO_val2014_000000100510,0.023478718474507332,0.10549747943878174,0.0019776844419538975,0.02886350452899933
data/content_matched/real/coco2014_COCO_val2014_000000397628.png,0,coco2014_COCO_val2014_000000397628,0.017128197476267815,0.07071392983198166,0.012316316366195679,0.05949970707297325
data/content_matched/amused/coco2014_COCO_val2014_000000397628.png,1,coco2014_COCO_val2014_000000397628,0.003754799487069249,0.03686675429344177,0.004469289910048246,0.040364354848861694
data/content_matched/sd15/coco2014_COCO_val2014_000000397628.png,1,coco2014_COCO_val2014_000000397628,0.02197658270597458,0.0822092816233635,0.004622898064553738,0.04261646792292595
data/content_matched/real/coco2014_COCO_val2014_000000328818.png,0,coco2014_COCO_val2014_000000328818,0.0296500101685524,0.11746116727590561,0.010541163384914398,0.06944939494132996
data/content_matched/amused/coco2014_COCO_val2014_000000328818.png,1,coco2014_COCO_val2014_000000328818,0.008634831756353378,0.05071480944752693,0.00378969288431108,0.03553781658411026
data/content_matched/sd15/coco2014_COCO_val2014_000000328818.png,1,coco2014_COCO_val2014_000000328818,0.022464999929070473,0.08604851365089417,0.003420779714360833,0.0360809750854969
